,issue_id,comment_id,comment_code,comment_body,previous_comment_id,previous_comment_code,previous_comment_body,concat_body,author_name,is_first_author_thread,nr_characters,ratio_words_email_thread,ratio_words_email_comment,position_sentence_comment,position_sentence_thread,is_last_comment,time_start_to_email,time_email_to_end,time_previous_to_email,time_email_to_next
46,1367,571852302,civil,I didn't really think about it too much.  I was just trying to keep things peaceful here.,571821748,uncivil,Care to explain why did you deleted my comment?,Care to explain why did you deleted my comment? I didn't really think about it too much.  I was just trying to keep things peaceful here.,Brian Sullivan,0,137,0.5357142857142857,1.0,0.25,0.3333333333333333,0,0.0,0.9722222222222222,1.0,0.027777777777777776
47,1367,584806667,civil,I honestly believe that his harsh remarks were not intentional.,584777959,uncivil,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project.,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project. I honestly believe that his harsh remarks were not intentional.,Gert Driesen,0,193,0.6964285714285714,0.8297872340425532,0.26666666666666666,0.36231884057971014,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
48,1367,584806667,civil,I honestly believe that his harsh remarks were not intentional.,584777959,uncivil,"Well, I consider his behavior to show a lack of respect for other's people work and time.","Well, I consider his behavior to show a lack of respect for other's people work and time. I honestly believe that his harsh remarks were not intentional.",Gert Driesen,0,153,0.5535714285714286,0.6595744680851063,0.2,0.35507246376811596,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
49,1367,584806667,civil,It would be a great loss for the .NET community if you'd stop contributing.,584777959,uncivil,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project.,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project. It would be a great loss for the .NET community if you'd stop contributing.,Gert Driesen,0,205,0.7857142857142857,0.9361702127659575,0.26666666666666666,0.36231884057971014,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
50,1367,584806667,civil,It would be a great loss for the .NET community if you'd stop contributing.,584777959,uncivil,"Well, I consider his behavior to show a lack of respect for other's people work and time.","Well, I consider his behavior to show a lack of respect for other's people work and time. It would be a great loss for the .NET community if you'd stop contributing.",Gert Driesen,0,165,0.6428571428571429,0.7659574468085106,0.2,0.35507246376811596,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
51,1367,584806667,civil,"If you consider my comment to be negative, just tell me and I'll happily remove it.",584777959,uncivil,As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project.,"As such I don't care about what the code of conduct says because anyway I don't plan to contribute more work to this OSS project. If you consider my comment to be negative, just tell me and I'll happily remove it.",Gert Driesen,0,213,0.8392857142857143,1.0,0.26666666666666666,0.36231884057971014,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
52,1367,584806667,civil,"If you consider my comment to be negative, just tell me and I'll happily remove it.",584777959,uncivil,"Well, I consider his behavior to show a lack of respect for other's people work and time.","Well, I consider his behavior to show a lack of respect for other's people work and time. If you consider my comment to be negative, just tell me and I'll happily remove it.",Gert Driesen,0,173,0.6964285714285714,0.8297872340425532,0.2,0.35507246376811596,0,0.9722222222222222,0.027777777777777776,0.05555555555555555,0.9722222222222222
53,1367,584901186,uncivil,"I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",584806667,civil,I honestly believe that his harsh remarks were not intentional.,"I honestly believe that his harsh remarks were not intentional. I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",None,0,193,0.7321428571428571,0.8367346938775511,0.25,0.39855072463768115,0,0.9722222222222222,0.0,0.027777777777777776,1.0
54,1367,584901186,uncivil,"I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",584806667,civil,It would be a great loss for the .NET community if you'd stop contributing.,"It would be a great loss for the .NET community if you'd stop contributing. I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",None,0,205,0.8214285714285714,0.9387755102040817,0.5,0.427536231884058,0,0.9722222222222222,0.0,0.027777777777777776,1.0
55,1367,584901186,uncivil,"I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",584806667,civil,"If you consider my comment to be negative, just tell me and I'll happily remove it.","If you consider my comment to be negative, just tell me and I'll happily remove it. I did not contribute to get praise, I only contributed for the fun of it. And it stops being fun if I have to deal with nonsense.",None,0,213,0.875,1.0,0.625,0.4420289855072464,0,0.9722222222222222,0.0,0.027777777777777776,1.0
